Station,Site Name,Network Code,Blockette 052,Azimuth,Channel Flags,Channel Identifier,Data Format Identifier Code,Data Record Length,Dip,Elevation,End Date,Instrument Identifier,Latitude,Local Depth,Location Identifier,Longitude,Max Clock Drift,Number Of Comments,Optional Comment,Record Id,Record Type,Sample Rate,Start Date,Subchannel Identifier,Units Of Calibration Input,Units Of Signal Response,Update Flag,Blockette 058,Frequency,Number Of History Values,Sensitivity Gain,Stage Sequence Number
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,79.1,2008-07-14T14:59:59.000000Z,7,18.142069,2.0,,-65.848851,0.0,0,1833,None,S,100.0,2004-12-16T16:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,79.1,2008-07-14T14:59:59.000000Z,7,18.142069,2.0,,-65.848851,0.0,0,1833,None,S,100.0,2004-12-16T16:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,79.1,2016-08-10T16:59:59.000000Z,23,18.142069,2.0,,-65.848851,0.0,0,CMG 3T 360s  T3D33,None,S,40.0,2008-07-14T15:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,614112000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,79.1,2016-08-10T16:59:59.000000Z,23,18.142069,2.0,,-65.848851,0.0,0,CMG 3T 360s  T3D33,None,S,40.0,2008-07-14T15:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,613273000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,79.1,2016-08-10T16:59:59.000000Z,23,18.142069,2.0,,-65.848851,0.0,0,CMG 3T 360s  T3D33,None,S,40.0,2008-07-14T15:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,605722000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,79.1,2016-08-10T16:59:59.000000Z,7,18.142069,2.0,,-65.848851,0.0,0,S/N: 1833,None,S,100.0,2008-07-14T15:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524455.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,79.1,2016-08-10T16:59:59.000000Z,7,18.142069,2.0,,-65.848851,0.0,0,S/N: 1833,None,S,100.0,2008-07-14T15:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524581.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,79.1,2016-08-10T16:59:59.000000Z,7,18.142069,2.0,,-65.848851,0.0,0,S/N: 1833,None,S,100.0,2008-07-14T15:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524790.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,79.1,2021-04-30T16:00:00.000000Z,14,18.142069,2.0,,-65.848851,0.0,0,"CMG-3T T3D33, Reftek 130-01",None,S,40.0,2016-08-10T17:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,921144000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,79.1,2021-04-30T16:00:00.000000Z,14,18.142069,2.0,,-65.848851,0.0,0,"CMG-3T T3D33, Reftek 130-01",None,S,40.0,2016-08-10T17:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,919886000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,79.1,2021-04-30T16:00:00.000000Z,14,18.142069,2.0,,-65.848851,0.0,0,"CMG-3T T3D33, Reftek 130-01",None,S,40.0,2016-08-10T17:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,908560000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,79.1,2021-04-30T16:00:00.000000Z,4,18.142069,2.0,,-65.848851,0.0,0,"s/n 1833   2g, Reftek 130-01",None,S,100.0,2016-08-10T17:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,79.1,2021-04-30T16:00:00.000000Z,4,18.142069,2.0,,-65.848851,0.0,0,"s/n 1833   2g, Refte 130-01",None,S,100.0,2016-08-10T17:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,79.1,2021-04-30T16:00:00.000000Z,4,18.142069,2.0,,-65.848851,0.0,0,"s/n 1833 2g, Reftek 130-01",None,S,100.0,2016-08-10T17:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,158.0,CG,HH1,3,12,0.0,79.1,,10,18.142069,3.0,00,-65.848851,0.0,0,"sn 0785, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,248.0,CG,HH2,3,12,0.0,79.1,,10,18.142069,3.0,00,-65.848851,0.0,0,"sn 0785, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,79.1,,10,18.142069,3.0,00,-65.848851,0.0,0,"sn 0785, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,79.1,,11,18.142069,2.0,00,-65.848851,0.0,0,"4g, sn 1439, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,79.1,,11,18.142069,2.0,00,-65.848851,0.0,0,"4g, sn 1439, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
HUMP,San Antonio Abad Humacao,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,79.1,,11,18.142069,2.0,00,-65.848851,0.0,0,"4g, sn 1439, Centaur",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,10.0,2013-09-26T14:14:00.000000Z,17,17.8863,2.0,,-66.5267,0.0,0,T4128,None,S,40.0,2008-04-27T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,459458000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,10.0,2013-09-26T14:14:00.000000Z,17,17.8863,2.0,,-66.5267,0.0,0,T4128,None,S,40.0,2008-04-27T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,459458000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,10.0,2013-09-26T14:14:00.000000Z,17,17.8863,2.0,,-66.5267,0.0,0,T4128,None,S,40.0,2008-04-27T18:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,457161000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,10.0,2013-09-26T14:14:00.000000Z,7,17.8863,2.0,,-66.5267,0.0,0,X,None,S,100.0,2008-04-27T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785719.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,10.0,2013-09-26T14:14:00.000000Z,7,17.8863,2.0,,-66.5267,0.0,0,X,None,S,100.0,2008-04-27T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785719.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,10.0,2013-09-26T14:14:00.000000Z,7,17.8863,2.0,,-66.5267,0.0,0,X,None,S,100.0,2008-04-27T18:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,785719.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,10.0,2013-12-03T15:59:00.000000Z,15,17.8863,2.0,,-66.5267,0.0,0,T3263,None,S,40.0,2013-09-26T14:15:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1118780000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,10.0,2013-12-03T15:59:00.000000Z,15,17.8863,2.0,,-66.5267,0.0,0,T3263,None,S,40.0,2013-09-26T14:15:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1122220000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,10.0,2013-12-03T15:59:00.000000Z,15,17.8863,2.0,,-66.5267,0.0,0,T3263,None,S,40.0,2013-09-26T14:15:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1122220000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,10.0,2020-07-09T14:00:00.000000Z,41,17.8863,2.0,,-66.5267,0.0,0,"T3263, Reftek 130-01",None,S,40.0,2013-12-03T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,861484000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,10.0,2020-07-09T14:00:00.000000Z,41,17.8863,2.0,,-66.5267,0.0,0,"T3263, Reftek 130-01",None,S,40.0,2013-12-03T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,861484000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,10.0,2020-07-09T14:00:00.000000Z,41,17.8863,2.0,,-66.5267,0.0,0,"T3263, Reftek 130-01",None,S,40.0,2013-12-03T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,861484000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HH1,3,12,0.0,10.0,2021-08-17T00:00:00.000000Z,36,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,5,N,Channel Sensitivity Gain Blockette,1.0,0,301720000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,HH2,3,12,0.0,10.0,2021-08-17T00:00:00.000000Z,36,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,5,N,Channel Sensitivity Gain Blockette,1.0,0,301720000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,10.0,2021-08-17T00:00:00.000000Z,36,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,5,N,Channel Sensitivity Gain Blockette,1.0,0,301720000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,10.0,2021-08-17T00:00:00.000000Z,42,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,10.0,2021-08-17T00:00:00.000000Z,42,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,10.0,2021-08-17T00:00:00.000000Z,42,17.8863,0.0,00,-66.5267,0.0,1,,None,S,100.0,2020-01-09T00:00:00.000000Z,0,6,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HH1,3,12,0.0,10.0,,43,17.8863,1.0,00,-66.5267,0.0,1,"Centaur,4246,Trillium,3023",None,S,100.0,2021-08-17T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,HH2,3,12,0.0,10.0,,43,17.8863,1.0,00,-66.5267,0.0,1,"Centaur,4246,Trillium,3023",None,S,100.0,2021-08-17T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,10.0,,43,17.8863,1.0,00,-66.5267,0.0,1,"Centaur,4246,Trillium,3023",None,S,100.0,2021-08-17T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,10.0,,11,17.8863,1.0,00,-66.5267,0.0,2,"Titan,4g",None,S,100.0,2021-09-08T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,10.0,,11,17.8863,1.0,00,-66.5267,0.0,2,"Titan,4g",None,S,100.0,2021-09-08T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
ICMP,Isla Caja Muertos,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,10.0,,11,17.8863,1.0,00,-66.5267,0.0,2,"Titan,4g",None,S,100.0,2021-09-08T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
IDE,Isla Desecheo,PR,Channel Identifier Blockette,90.0,CG,EHE,3,12,0.0,203.0,,35,18.384447,0.0,,-67.47915,0.0,0,DAQ24USB,None,S,100.0,2001-01-01T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,21857100000.0,0
IDE,Isla Desecheo,PR,Channel Identifier Blockette,0.0,CG,EHN,3,12,0.0,203.0,,2,18.384447,0.0,,-67.47915,0.0,0,DAQ24USB,None,S,100.0,2001-01-01T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,21857100000.0,0
IDE,Isla Desecheo,PR,Channel Identifier Blockette,0.0,CG,EHZ,3,12,-90.0,203.0,,2,18.384447,0.0,,-67.47915,0.0,0,DAQ24USB,None,S,100.0,2001-01-01T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,21857100000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,90.0,CG,BHE,2,12,0.0,10.0,2012-08-20T11:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2012-08-17T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,836343000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHN,2,12,0.0,10.0,2012-08-20T11:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2012-08-17T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,848926000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHZ,2,12,-90.0,10.0,2012-08-20T11:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2012-08-17T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,758329000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,90.0,CG,HNE,2,12,0.0,10.0,2012-08-20T11:00:00.000000Z,4,17.965485,2.0,,-66.106852,0.0,0,,None,S,100.0,2012-08-17T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,4183390.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HNN,2,12,0.0,10.0,2012-08-20T11:00:00.000000Z,4,17.965485,2.0,,-66.106852,0.0,0,,None,S,100.0,2012-08-17T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,4190530.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HNZ,2,12,-90.0,10.0,2012-08-20T11:00:00.000000Z,4,17.965485,2.0,,-66.106852,0.0,0,,None,S,100.0,2012-08-17T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,4177100.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,10.0,2013-04-16T16:00:00.000000Z,44,17.965485,2.0,,-66.106852,0.0,0,T36120,None,S,40.0,2012-08-20T11:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,624781000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,10.0,2013-04-16T16:00:00.000000Z,44,17.965485,2.0,,-66.106852,0.0,0,T36120,None,S,40.0,2012-08-20T11:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,624781000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,10.0,2013-04-16T16:00:00.000000Z,44,17.965485,2.0,,-66.106852,0.0,0,T36120,None,S,40.0,2012-08-20T11:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,623103000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,10.0,2019-10-28T16:00:00.000000Z,7,17.965485,2.0,,-66.106852,0.0,0,4427 2G,None,S,100.0,2012-08-20T11:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523575.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,10.0,2019-10-28T16:00:00.000000Z,7,17.965485,2.0,,-66.106852,0.0,0,4427 2G,None,S,100.0,2012-08-20T11:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524834.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,10.0,2019-10-28T16:00:00.000000Z,7,17.965485,2.0,,-66.106852,0.0,0,4427 2G,None,S,100.0,2012-08-20T11:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523785.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,93.3,CG,BHE,2,12,0.0,10.0,2014-09-17T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2013-04-16T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,3.3,CG,BHN,2,12,0.0,10.0,2014-09-17T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2013-04-16T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHZ,2,12,-90.0,10.0,2014-09-17T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2013-04-16T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,93.3,CG,BHE,2,12,0.0,10.0,2019-10-28T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2014-09-17T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,3.3,CG,BHN,2,12,0.0,10.0,2019-10-28T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2014-09-17T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,BHZ,2,12,-90.0,10.0,2019-10-28T16:00:00.000000Z,5,17.965485,2.0,,-66.106852,0.0,0,,None,S,40.0,2014-09-17T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,3.0,CG,HH1,3,12,0.0,10.0,,10,17.965485,3.0,00,-66.106852,0.0,0,"sn 0783, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,93.0,CG,HH2,3,12,0.0,10.0,,10,17.965485,3.0,00,-66.106852,0.0,0,"sn 0783, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,10.0,,10,17.965485,3.0,00,-66.106852,0.0,0,"sn 0783, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,10.0,,11,17.965485,3.0,00,-66.106852,0.0,0,"4g, sn 1456, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,10.0,,11,17.965485,3.0,00,-66.106852,0.0,0,"4g, sn 1456, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
IGPR,Inter Guayama,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,10.0,,11,17.965485,3.0,00,-66.106852,0.0,0,"4g,sn 1456, Centaur",None,S,100.0,2019-10-28T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,93.3,CG,BHE,2,12,0.0,4.0,2009-07-15T13:00:00.000000Z,3,18.076971,0.0,,-67.931123,0.0,0,,None,S,40.0,2008-10-22T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,3.3,CG,BHN,2,12,0.0,4.0,2009-07-15T13:00:00.000000Z,3,18.076971,0.0,,-67.931123,0.0,0,,None,S,40.0,2008-10-22T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,BHZ,2,12,-90.0,4.0,2009-07-15T13:00:00.000000Z,3,18.076971,0.0,,-67.931123,0.0,0,,None,S,40.0,2008-10-22T00:00:00.000000Z,0,12,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,93.3,CG,HNE,2,12,0.0,4.0,2009-07-15T13:00:00.000000Z,4,18.076971,0.0,,-67.931123,0.0,0,,None,S,100.0,2008-10-22T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,3.3,CG,HNN,2,12,0.0,4.0,2009-07-15T13:00:00.000000Z,4,18.076971,0.0,,-67.931123,0.0,0,,None,S,100.0,2008-10-22T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,HNZ,2,12,-90.0,4.0,2009-07-15T13:00:00.000000Z,4,18.076971,0.0,,-67.931123,0.0,0,,None,S,100.0,2008-10-22T00:00:00.000000Z,0,12,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,4.0,2020-01-29T16:00:00.000000Z,6,18.076971,0.0,,-67.931123,0.0,0,T3J06,None,S,40.0,2009-07-15T13:40:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,831578000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,4.0,2020-01-29T16:00:00.000000Z,6,18.076971,0.0,,-67.931123,0.0,0,T3J06,None,S,40.0,2009-07-15T13:40:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,837866000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,4.0,2020-01-29T16:00:00.000000Z,6,18.076971,0.0,,-67.931123,0.0,0,T3J06,None,S,40.0,2009-07-15T13:40:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,824872000.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,4.0,2020-01-29T16:00:00.000000Z,7,18.076971,0.0,,-67.931123,0.0,0,S/N: 2765 2G,None,S,100.0,2009-07-15T13:40:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523910.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,4.0,2020-01-29T16:00:00.000000Z,7,18.076971,0.0,,-67.931123,0.0,0,S/N: 2765 2G,None,S,100.0,2009-07-15T13:40:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524581.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,4.0,2020-01-29T16:00:00.000000Z,7,18.076971,0.0,,-67.931123,0.0,0,S/N: 2765 2G,None,S,100.0,2009-07-15T13:40:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524916.0,0
IMPR,Isla La Mona,PR,Channel Identifier Blockette,0.0,CG,HH1,3,12,0.0,4.0,,18,18.076971,0.0,00,-67.931123,0.0,0,"sn 3034, Centaur",None,S,100.0,2020-01-29T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
